Date,DIS Close Price,NFLX Close Price
04-03-21,188.03,511.29
05-03-21,189.99,516.39
08-03-21,201.91,493.33
09-03-21,194.51,506.44
10-03-21,195.06,504.54
11-03-21,196.75,523.06
12-03-21,197.16,518.02
15-03-21,196.76,520.25
16-03-21,194.24,524.03
17-03-21,195.24,524.44
18-03-21,192.28,504.79
19-03-21,191.14,512.18
22-03-21,192.86,523.11
23-03-21,188.73,535.09
24-03-21,184.72,520.81
25-03-21,186.91,502.86
26-03-21,185.92,508.05
29-03-21,184.85,513.95
30-03-21,185.53,513.39
31-03-21,184.52,521.66
01-04-21,188.97,539.42
05-04-21,188.5,540.67
06-04-21,189.73,544.53
07-04-21,187.56,546.99
08-04-21,187.32,554.58
09-04-21,187.89,555.31
12-04-21,186.49,552.78
13-04-21,185.49,553.73
14-04-21,187.46,540.02
15-04-21,185.93,549.22
16-04-21,187.26,546.54
19-04-21,187.43,554.44
20-04-21,182.79,549.57
21-04-21,183.11,508.9
22-04-21,182.76,508.78
23-04-21,183.02,505.55
26-04-21,184.27,510.3
27-04-21,184.64,505.55
28-04-21,183.39,506.52
29-04-21,185.33,509
30-04-21,186.02,513.47
03-05-21,185.51,509.11
04-05-21,184.25,503.18
05-05-21,181.51,496.08
06-05-21,181.79,499.55
07-05-21,184.84,503.84
10-05-21,184.3,486.69
11-05-21,181.67,495.08
12-05-21,177.85,484.98
13-05-21,178.34,486.66
14-05-21,173.7,493.37
17-05-21,170.08,488.94
18-05-21,169.68,486.28
19-05-21,169.27,487.7
20-05-21,171.36,501.67
21-05-21,172.4,497.89
24-05-21,174.31,502.9
25-05-21,176.17,501.34
26-05-21,176.47,502.36
27-05-21,179.04,503.86
28-05-21,178.65,502.81
01-06-21,178.84,499.08
02-06-21,177,499.24
03-06-21,176.24,489.43
04-06-21,177.18,494.74
07-06-21,176.99,494.66
08-06-21,176.33,492.39
09-06-21,176.04,485.81
10-06-21,176.57,487.27
11-06-21,177.38,488.77
14-06-21,178.18,499.89
15-06-21,175.86,491.9
16-06-21,174.66,492.41
17-06-21,174.65,498.34
18-06-21,172.42,500.77
21-06-21,173.97,497
22-06-21,173.5,508.82
23-06-21,175.33,512.74
24-06-21,177.93,518.06
25-06-21,178.35,527.07
28-06-21,176.57,533.03
29-06-21,173.93,533.5
30-06-21,175.77,528.21
01-07-21,177.26,533.54
02-07-21,177.11,533.98
06-07-21,173.69,541.64
07-07-21,172.82,535.96
08-07-21,172.8,530.76
09-07-21,177.04,535.98
12-07-21,184.38,537.31
13-07-21,183.65,540.68
14-07-21,183.42,547.95
15-07-21,184.15,542.95
16-07-21,179.31,530.31
19-07-21,172.95,532.28
20-07-21,176.75,531.05
21-07-21,176.89,513.63
22-07-21,175.13,511.77
23-07-21,176.14,515.41
26-07-21,178.74,516.49
27-07-21,179.5,518.91
28-07-21,179.1,519.3
29-07-21,178.35,514.25
30-07-21,176.02,517.57
02-08-21,175.55,515.15
03-08-21,172.99,510.82
04-08-21,172.58,517.35
05-08-21,176.71,524.89
06-08-21,177.13,520.55
09-08-21,176.72,519.97
10-08-21,177.07,515.84
11-08-21,178.09,512.4
12-08-21,179.29,510.72
13-08-21,181.08,515.92
16-08-21,179.09,517.92
17-08-21,175.83,518.91
18-08-21,174.74,521.87
19-08-21,173.25,543.71
20-08-21,175.12,546.88
23-08-21,177.66,553.33
24-08-21,178.47,553.41
25-08-21,178.31,547.58
26-08-21,176.56,550.12
27-08-21,180.14,558.92
30-08-21,179.98,566.18
31-08-21,181.3,569.19
01-09-21,183.48,582.07
02-09-21,181.86,588.55
03-09-21,181,590.53
07-09-21,184.34,606.71
08-09-21,185.15,606.05
09-09-21,185.91,597.54
10-09-21,184.12,598.72
13-09-21,184.98,589.29
14-09-21,182.4,577.76
15-09-21,184.41,582.87
16-09-21,183.34,586.5
17-09-21,183.47,589.35
20-09-21,178.61,575.43
21-09-21,171.17,573.14
22-09-21,173.65,590.65
23-09-21,176.25,593.26
24-09-21,176,592.39
27-09-21,178.26,592.64
28-09-21,174.52,583.85
29-09-21,172.68,599.06
30-09-21,169.17,610.34
01-10-21,176.01,613.15
04-10-21,173.46,603.35
05-10-21,174.61,634.81
06-10-21,175.48,639.1
07-10-21,177.71,631.85
08-10-21,176.74,632.66
11-10-21,173.52,627.04
12-10-21,173.13,624.94
13-10-21,172.96,629.76
14-10-21,174.41,633.8
15-10-21,176.46,628.29
18-10-21,171.14,637.97
19-10-21,171.18,639
20-10-21,170.55,625.14
21-10-21,171.34,653.16
22-10-21,169.42,664.78
25-10-21,172.01,671.66
26-10-21,172.04,668.52
27-10-21,169.55,662.92
28-10-21,169.68,674.05
29-10-21,169.07,690.31
01-11-21,170.19,681.17
02-11-21,169.83,677.72
03-11-21,170.08,688.29
04-11-21,170.28,668.4
05-11-21,175.63,645.72
08-11-21,176.87,651.45
09-11-21,175.11,655.99
10-11-21,174.45,646.91
11-11-21,162.11,657.58
12-11-21,159.63,682.61
15-11-21,158.43,679.33
16-11-21,158.83,687.4
17-11-21,157.33,691.69
18-11-21,155.58,682.02
19-11-21,154,678.8
22-11-21,154.16,659.2
23-11-21,151.03,654.06
24-11-21,151.34,658.29
26-11-21,148.11,665.64
29-11-21,147.81,663.84
30-11-21,144.9,641.9
01-12-21,142.15,617.77
02-12-21,147.2,616.47
03-12-21,146.22,602.13
06-12-21,150.37,612.69
07-12-21,150.81,625.58
08-12-21,153.34,628.08
09-12-21,152.94,611
10-12-21,152.71,611.66
13-12-21,150.43,604.56
14-12-21,149.1,597.99
15-12-21,150.4,605.04
16-12-21,148.75,591.06
17-12-21,148.76,586.73
20-12-21,146.47,593.74
21-12-21,151.05,604.92
22-12-21,151.88,614.24
23-12-21,153.63,614.09
27-12-21,152.8,613.12
28-12-21,155.2,610.71
29-12-21,154.87,610.54
30-12-21,155.93,612.09
31-12-21,154.89,602.44
03-01-22,156.76,597.37
04-01-22,155.73,591.15
05-01-22,155.19,567.52
06-01-22,156.9,553.29
07-01-22,157.83,541.06
10-01-22,156.6,539.85
11-01-22,157.89,540.84
12-01-22,157.8,537.22
13-01-22,155.44,519.2
14-01-22,151.94,525.69
18-01-22,152.27,510.8
19-01-22,150.11,515.86
20-01-22,147.62,508.25
21-01-22,137.38,397.5
24-01-22,137.46,387.15
25-01-22,136.51,366.42
26-01-22,133.6,359.7
27-01-22,135.42,386.7
28-01-22,138.63,384.36
31-01-22,142.97,427.14
01-02-22,144.49,457.13
02-02-22,142.62,429.48
03-02-22,140.03,405.6
04-02-22,142.02,410.17
07-02-22,142.51,402.1
08-02-22,142.48,403.53
09-02-22,147.23,412.89
10-02-22,152.16,406.27
11-02-22,149.47,391.31
14-02-22,150.85,396.57
15-02-22,154.72,407.46
16-02-22,156.35,398.08
17-02-22,152.95,386.67
18-02-22,151.36,391.29
22-02-22,148.09,377.38
23-02-22,145.87,367.46
24-02-22,149.4,390.03
25-02-22,149.53,390.8
28-02-22,148.46,394.52
01-03-22,145.7,386.24
02-03-22,147.34,380.03
03-03-22,145.57,368.07
04-03-22,140.72,361.73
07-03-22,133.5,350.26
08-03-22,131.75,341.76
09-03-22,133.65,358.79
10-03-22,133.64,356.77
11-03-22,131.75,340.32
14-03-22,129.03,331.01
15-03-22,134.2,343.75
16-03-22,138.14,357.53
17-03-22,139.47,371.4
18-03-22,140.3,380.6
21-03-22,138.62,374.59
22-03-22,140.11,382.92
23-03-22,137.64,374.49
24-03-22,138.96,375.71
25-03-22,139.14,373.85
28-03-22,138.72,378.51
29-03-22,142.38,391.82
30-03-22,140.96,381.47
31-03-22,137.16,374.59
01-04-22,137,373.47
04-04-22,138.58,391.5
05-04-22,135.62,380.15
06-04-22,132.57,368.35
07-04-22,131.87,362.15
08-04-22,131.87,355.88
11-04-22,130.65,348
12-04-22,130.84,344.1
13-04-22,132.35,350.43
14-04-22,130.47,341.13
18-04-22,127.77,337.86
19-04-22,131.9,348.61
20-04-22,124.57,226.19
21-04-22,121.66,218.22
22-04-22,118.27,215.52
25-04-22,119.95,209.91
26-04-22,115.77,198.4
27-04-22,115.21,188.54
28-04-22,115.29,199.52
29-04-22,111.63,190.36
02-05-22,113.5,199.46
03-05-22,113.55,199.87
04-05-22,116.19,204.01
05-05-22,112.61,188.32
06-05-22,110.29,180.97
09-05-22,106.98,173.1
10-05-22,107.68,177.66
11-05-22,105.21,166.37
12-05-22,104.31,174.31
13-05-22,107.33,187.64
16-05-22,105.18,186.51
17-05-22,108.64,190.56
18-05-22,104.3,177.19
19-05-22,103.14,183.48
20-05-22,102.42,186.35
23-05-22,105.83,187.44
24-05-22,101.59,180.34
25-05-22,103.26,187.83
26-05-22,105.61,191.4
27-05-22,109.32,195.19
31-05-22,110.44,197.44
01-06-22,109.19,192.91
02-06-22,110.87,205.09
03-06-22,108.67,198.98
06-06-22,107.83,197.14
07-06-22,107.79,198.61
08-06-22,107.34,202.83
09-06-22,103.3,192.77
10-06-22,99.4,182.94
13-06-22,95.71,169.69
14-06-22,94.22,167.54
15-06-22,95.88,180.11
16-06-22,94.28,173.35
17-06-22,94.34,175.51
21-06-22,93.29,170.91
22-06-22,93.5,178.89
23-06-22,94.3,181.71
24-06-22,97.78,190.85
27-06-22,96.61,189.14
28-06-22,95.92,179.6
29-06-22,95.65,178.36
30-06-22,94.4,174.87
01-07-22,96.14,179.95
05-07-22,97.18,185.88
06-07-22,96.08,184.06
07-07-22,97.43,189.27
08-07-22,95.86,186.975
11-07-22,93.64,177.34
12-07-22,93.6,174.45
13-07-22,92.94,176.56
14-07-22,91.84,174.78
15-07-22,95.2,189.11
18-07-22,95.7,190.92
19-07-22,99.61,201.63
20-07-22,103.35,216.44
21-07-22,104.18,223.88
22-07-22,102.72,220.44
25-07-22,102.69,218.51
26-07-22,99.78,213.91
27-07-22,103.5,226.75
28-07-22,104.9,226.02
29-07-22,106.1,224.9
01-08-22,106.22,226.21
02-08-22,104.71,221.42
03-08-22,109.02,226.73
04-08-22,108.12,229.91
05-08-22,106.63,226.78
08-08-22,109.11,233.49
09-08-22,108.13,229.94
10-08-22,112.43,244.11
11-08-22,117.69,242.7
12-08-22,121.57,249.3
15-08-22,124.26,249.11
16-08-22,124.96,245.69
17-08-22,122.81,241.15
18-08-22,122.67,245.17
19-08-22,120.14,241.16
22-08-22,115.94,226.54
23-08-22,114.86,224.55
24-08-22,116.41,229.61
25-08-22,117.46,233.98
26-08-22,114.07,223.28
29-08-22,113.53,224.57
30-08-22,112.43,220.65
31-08-22,112.08,223.56
01-09-22,112.53,230.04
02-09-22,111.2,226.11
06-09-22,110.09,218.39
07-09-22,112.69,228.96
08-09-22,112.33,227.44
09-09-22,115.18,233.57
12-09-22,116.39,236.53
13-09-22,111.76,218.13
14-09-22,112.5,224.12
15-09-22,110.77,235.38
16-09-22,108.25,240.13
19-09-22,109.17,243.63
20-09-22,107.57,242.85
21-09-22,104.49,236.87
22-09-22,102.16,237.05
23-09-22,99.5,226.41
26-09-22,98.12,224.07
27-09-22,95.85,224.36
28-09-22,99.4,245.2
29-09-22,97.45,239.71
30-09-22,94.33,235.44
03-10-22,97.13,239.04
04-10-22,101.44,240.74
05-10-22,100.8,236.73
06-10-22,100.04,240.02
07-10-22,97.16,224.75
10-10-22,95.16,229.98
11-10-22,93.1,214.29
12-10-22,93.41,220.87
13-10-22,96.64,232.51
14-10-22,94.45,230
17-10-22,97.33,245.1
18-10-22,98.48,240.86
19-10-22,98.99,272.38
20-10-22,98.59,268.16
21-10-22,102.04,289.57
24-10-22,101.72,282.45
25-10-22,104.36,291.02
26-10-22,104.63,298.62
27-10-22,104.44,296.94
28-10-22,105.95,295.72
31-10-22,106.54,291.88
01-11-22,106,286.75
02-11-22,101.82,273
03-11-22,99.25,269.06
04-11-22,99.58,260.79
07-11-22,100.43,258.6
08-11-22,99.9,263.46
09-11-22,86.75,254.66
10-11-22,90.46,274.97
11-11-22,95.01,290.13
14-11-22,94.28,299.27
15-11-22,95.51,310.2
16-11-22,93.95,306.02
17-11-22,91.45,295.28
18-11-22,91.8,287.98
21-11-22,97.58,285.05
22-11-22,96.21,286.69
23-11-22,98.88,291.5
25-11-22,98.87,285.54
28-11-22,95.69,281.17
29-11-22,94.69,280.96
30-11-22,97.87,305.53
01-12-22,98.59,316.95
02-12-22,99.43,320.41
05-12-22,95.93,312.59
06-12-22,92.29,305.56
07-12-22,92.15,308.42
08-12-22,92.55,310.26
09-12-22,93.38,320.01
12-12-22,94.66,315.18
13-12-22,94.7,320.34
14-12-22,94.15,317.83
15-12-22,90.49,290.41
16-12-22,90.08,290.71
19-12-22,85.78,288.3
20-12-22,87.02,288.19
21-12-22,86.92,297.96
22-12-22,86.67,297.75
23-12-22,88.01,294.965
27-12-22,86.37,284.17
28-12-22,84.17,276.88
29-12-22,87.18,291.12
30-12-22,86.88,294.88
03-01-23,88.97,294.95
04-01-23,91.98,309.41
05-01-23,91.92,309.7
06-01-23,93.92,315.55
09-01-23,94.77,315.17
10-01-23,95.56,327.54
11-01-23,96.33,327.26
12-01-23,99.81,330.13
13-01-23,99.4,332.82
17-01-23,99.91,326.22
18-01-23,99.04,326.33
19-01-23,99.08,315.78
20-01-23,103.48,342.5
23-01-23,105.69,357.42
24-01-23,106,363.83
25-01-23,108.12,367.96
26-01-23,109.7,364.87
27-01-23,109.54,360.77
30-01-23,107.59,353.11
31-01-23,108.49,353.86
01-02-23,109.39,361.99
02-02-23,113.21,366.89
03-02-23,110.71,365.9
06-02-23,109.87,361.48
07-02-23,111.63,362.95
08-02-23,111.78,366.83
09-02-23,110.36,362.5
10-02-23,108.06,347.36
13-02-23,107.66,358.57
14-02-23,107.66,359.96
15-02-23,109.24,361.42
16-02-23,105.83,350.71
17-02-23,105.22,347.96
21-02-23,102.09,337.5
22-02-23,101.68,334.88
23-02-23,101.73,323.65
24-02-23,100.3,317.15
27-02-23,100.45,323.03
28-02-23,99.61,322.13
01-03-23,98.54,313.48
02-03-23,98.92,311.88
03-03-23,101.14,315.18
06-03-23,100.66,312.03
07-03-23,99.06,308.47
08-03-23,99.3,311.79
09-03-23,96.14,297.78
10-03-23,93.57,292.76
13-03-23,92.6,293.51
14-03-23,93.36,294.94
15-03-23,93.1,303.79
16-03-23,94.29,310.06
17-03-23,93.2,303.5
20-03-23,94.22,305.13
21-03-23,96.54,305.79
22-03-23,94.9,293.9
23-03-23,95.83,320.37
24-03-23,94.08,328.39
27-03-23,95.62,327.66
28-03-23,94.82,323.52
29-03-23,96.87,332.03
30-03-23,98.1,338.43
31-03-23,100.13,345.48
03-04-23,99.76,348.28
04-04-23,99.57,346.75
05-04-23,99.91,342.35
06-04-23,99.97,339.33
10-04-23,100.81,338.99
11-04-23,100.42,338.21
12-04-23,97.94,331.03
13-04-23,100.84,346.19
14-04-23,99.9,338.63
17-04-23,100.3,332.72
18-04-23,100.93,333.7
19-04-23,98.75,323.12
20-04-23,98.07,325.35
21-04-23,99.57,327.98
24-04-23,99.68,329.02
25-04-23,98.01,322.55
26-04-23,96.61,321.15
27-04-23,99.93,325.85
28-04-23,102.5,329.93
01-05-23,102.21,324.12
02-05-23,100.6,317.55
03-05-23,100.86,319.3
04-05-23,97.45,320.78
05-05-23,100.52,322.76
08-05-23,102.97,331.21
09-05-23,102.18,332.14
10-05-23,101.14,335.42
11-05-23,92.31,344.76
12-05-23,91.99,339.89
15-05-23,92.86,335.89
16-05-23,90.98,333.75
17-05-23,92.77,339.96
18-05-23,93.76,371.29
19-05-23,91.35,365.36
22-05-23,91.82,363.01
23-05-23,89.82,355.99
24-05-23,89.07,364.85
25-05-23,88.14,359
26-05-23,88.29,378.88
30-05-23,87.82,392.98
31-05-23,87.96,395.23
01-06-23,88.59,403.13
02-06-23,90.77,400.47
05-06-23,91,403.54
06-06-23,92.16,399.29
07-06-23,92.52,399.77
08-06-23,92.53,409.37
09-06-23,91.93,420.02
12-06-23,93.14,423.97
13-06-23,93.85,435.73
14-06-23,92.45,440.86
15-06-23,92.94,445.27
16-06-23,91.32,431.96
20-06-23,89.75,434.7
21-06-23,88.64,424.45
22-06-23,88.49,422.48
23-06-23,88.1,424.02
26-06-23,88.7,415.94
27-06-23,89.06,417.08
28-06-23,88.83,429.84
29-06-23,88.95,428.24
30-06-23,89.28,440.49
03-07-23,90.5,441.44
05-07-23,89.79,445.9
06-07-23,88.74,438.84
07-07-23,88.64,438.1
10-07-23,88.1,441.71
11-07-23,89.49,440.21
12-07-23,90.15,444.05
13-07-23,90.47,450.38
14-07-23,88.62,441.91
17-07-23,85.56,450.05
18-07-23,85.95,474.8
19-07-23,87.04,477.59
20-07-23,86.21,437.42
21-07-23,87.18,427.5
24-07-23,86.6,428.37
25-07-23,85.63,427.7
26-07-23,85.86,422.67
27-07-23,85.36,413.17
28-07-23,86.13,425.78
31-07-23,88.89,438.97
01-08-23,89.03,438.62
02-08-23,86.3,429.7
03-08-23,85.49,431
04-08-23,86.3,431.6
07-08-23,86.83,440.76
08-08-23,88.13,438.3
09-08-23,87.49,428.9
10-08-23,91.76,429.98
11-08-23,89.02,421.66
14-08-23,88.81,427.78
15-08-23,87.06,423.7
16-08-23,86.35,415.45
17-08-23,85.92,403
18-08-23,85.96,404.53
21-08-23,85.88,408.29
22-08-23,85.79,413.17
23-08-23,85.83,427.55
24-08-23,82.47,406.93
25-08-23,83.36,416.03
28-08-23,84.16,418.06
29-08-23,84.4,429.99
30-08-23,84.28,434.67
31-08-23,83.68,433.68
01-09-23,81.64,439.88
05-09-23,81.19,448.68
06-09-23,80.98,445.76
07-09-23,80.57,443.14
08-09-23,81.58,442.8
11-09-23,82.52,445.36
12-09-23,83.68,434.69
13-09-23,83.48,412.24
14-09-23,84.48,400.49
15-09-23,85.58,396.94
18-09-23,85.02,394.4
19-09-23,81.94,396.2
20-09-23,82.56,386.3
21-09-23,82.73,384.15
22-09-23,81.25,379.81
25-09-23,81.01,384.8
26-09-23,80.05,379.25
27-09-23,79.9,377.59
28-09-23,80.13,376.36
29-09-23,81.05,377.6
02-10-23,81.67,380.33
03-10-23,79.54,376.75
04-10-23,79.32,376.9
05-10-23,80.81,372.59
06-10-23,82.94,381.51
09-10-23,84.7,385.95
10-10-23,84.99,373.32
11-10-23,84.85,365.93
12-10-23,84.35,361.2
13-10-23,84.35,355.68
16-10-23,85.71,360.82
17-10-23,86.2,355.72
18-10-23,84.68,346.19
19-10-23,83.25,401.77
20-10-23,82.65,400.96
23-10-23,83.1,406.84
24-10-23,82.56,413.73
25-10-23,80.59,411.25
26-10-23,79.78,403.54
27-10-23,79.33,397.87
30-10-23,80.68,410.08
31-10-23,81.59,411.69
01-11-23,81.07,420.19
02-11-23,83.29,424.71
03-11-23,85.07,432.36
06-11-23,84.02,434.74
07-11-23,84.59,434.61
08-11-23,84.5,436.65
09-11-23,90.34,435.15
10-11-23,88.27,447.24
13-11-23,89.44,444.62
14-11-23,91.07,448.65
15-11-23,93.93,461.94
16-11-23,94.51,466.95
17-11-23,94.15,465.91
20-11-23,95.03,474.47
21-11-23,94.45,474.95
22-11-23,95.07,478
24-11-23,96.06,479.56
27-11-23,95.17,479.17
28-11-23,92.5,479
29-11-23,92.5,477.19
30-11-23,92.69,473.97
01-12-23,92.58,465.74
04-12-23,92.01,453.9
05-12-23,90.79,455.15
06-12-23,91.5,446.73
07-12-23,92.35,452
08-12-23,92.82,453.76
11-12-23,92.2,459.89
12-12-23,91.07,463
13-12-23,92.83,479.98
14-12-23,93.94,469.83
15-12-23,93.46,472.06
18-12-23,92.86,486.12
19-12-23,93.93,495.02
20-12-23,91.27,489.27
21-12-23,92.02,491.61
22-12-23,91.02,486.76
26-12-23,90.95,491.19
27-12-23,90.38,491.79
28-12-23,90.4,490.51
29-12-23,90.29,486.88
02-01-24,90.71,468.5
03-01-24,91.65,470.26
04-01-24,90.56,474.67
05-01-24,90.9,474.06
08-01-24,91.55,485.03
09-01-24,89.67,482.09
10-01-24,89.29,478.33
11-01-24,89.45,492.23
12-01-24,90.35,492.16
16-01-24,93.05,481.24
17-01-24,90.34,480.33
18-01-24,92.21,485.31
19-01-24,93.06,482.95
22-01-24,95.08,485.71
23-01-24,93.77,492.19
24-01-24,93.5,544.87
25-01-24,94.86,562
26-01-24,95.36,570.42
29-01-24,97.49,575.79
30-01-24,96.94,562.85
31-01-24,96.05,564.11
01-02-24,97.06,567.51
02-02-24,97.13,564.64
05-02-24,96.65,562.06
06-02-24,99.29,555.88
07-02-24,99.14,559.3
08-02-24,110.54,558.53
09-02-24,108.39,561.32
12-02-24,109.29,557.85
13-02-24,110.46,554.52
14-02-24,111.56,579.33
15-02-24,112.45,593.46
16-02-24,111.6,583.95
20-02-24,109.44,575.13
21-02-24,107.67,573.35
22-02-24,107.64,588.47
23-02-24,107.74,583.56
26-02-24,107.68,587.65
27-02-24,109.42,601.67
28-02-24,110.8,596.48
29-02-24,111.58,602.92
01-03-24,111.95,619.34
04-03-24,113.69,615.83
05-03-24,112.87,598.5
06-03-24,110.06,597.69
07-03-24,110.18,608.51
08-03-24,110.32,604.82
11-03-24,112.31,600.93
12-03-24,112.46,611.08
13-03-24,112.5,609.45
14-03-24,112.06,613.01
15-03-24,111.95,605.88
18-03-24,113.85,618.39
19-03-24,114.51,620.74
20-03-24,116.46,627.69
21-03-24,116.7,622.71
22-03-24,115.87,628.01
25-03-24,119.36,627.46
26-03-24,119.93,629.24
27-03-24,120.98,613.53
28-03-24,122.36,607.33
01-04-24,121.53,614.31
02-04-24,122.82,614.21
03-04-24,118.98,630.08
04-04-24,117.09,617.14
05-04-24,118.38,636.18
08-04-24,117.35,628.41
09-04-24,117.97,618.2
10-04-24,117.19,618.58
11-04-24,117.15,628.78
12-04-24,114.01,622.83
15-04-24,112.95,607.15
16-04-24,113.88,617.52
17-04-24,112.94,613.69
18-04-24,112.43,610.56
19-04-24,112.61,555.04
22-04-24,111.99,554.6
23-04-24,113.71,577.75
24-04-24,113.92,555.12
25-04-24,112.77,564.8
26-04-24,112.73,561.23
29-04-24,112.08,559.49
30-04-24,111.1,550.64
01-05-24,110.48,551.71
02-05-24,112.62,565.15
03-05-24,113.66,579.34
06-05-24,116.47,596.97
07-05-24,105.39,606
08-05-24,105.44,609.47
09-05-24,105.8,612.09
10-05-24,105.79,610.87
13-05-24,105.83,616.59
14-05-24,105.35,613.66
15-05-24,102.77,613.52
16-05-24,103.37,610.52
17-05-24,103.25,621.1
20-05-24,102.9,640.82
21-05-24,103.01,650.61
22-05-24,103.02,640.47
23-05-24,100.66,635.67
24-05-24,101.76,646.75
28-05-24,102.44,649
29-05-24,100.88,654.62
30-05-24,101.7,647.66
31-05-24,103.91,641.62
03-06-24,102.77,633.79
04-06-24,103.33,631.62
05-06-24,101.5,650.27
06-06-24,101.21,648.52
07-06-24,101.54,641.47
10-06-24,102.74,644.5
11-06-24,100.87,648.55
12-06-24,100.8,650.06
13-06-24,100.09,653.26
14-06-24,99.97,669.38
17-06-24,101.52,675.83
18-06-24,101.5,685.67
20-06-24,101.84,679.03
21-06-24,102.27,686.12
24-06-24,101.98,669.02
25-06-24,102.2,672.41
26-06-24,102.18,677.69
27-06-24,102.17,684.34
28-06-24,99.29,674.88
01-07-24,98.04,673.61
02-07-24,97.99,679.58
03-07-24,98.61,682.51
05-07-24,97.99,690.65
08-07-24,97.37,685.74
09-07-24,97.05,685.74
10-07-24,96.97,677.65
11-07-24,96.6,652.75
12-07-24,97.13,647.6
15-07-24,96.87,656.45
16-07-24,98.47,656.32
17-07-24,97.31,647.46
18-07-24,96.79,643.04
19-07-24,95.74,633.34
22-07-24,94.13,647.5
23-07-24,90.94,642.76
24-07-24,89.8,635.99
25-07-24,89.21,634.09
26-07-24,89.93,631.37
29-07-24,92.14,626.96
30-07-24,93.79,622.58
31-07-24,93.69,628.35
01-08-24,93.05,624.85
02-08-24,89.57,613.64
05-08-24,87.78,598.55
06-08-24,89.97,609.57
07-08-24,85.96,611.48
08-08-24,85.96,630.35
09-08-24,86.21,633.94
12-08-24,85.95,633.14
13-08-24,85.6,648.02
14-08-24,86.3,661.68
15-08-24,88.79,663.22
16-08-24,89.3,674.07
19-08-24,90.82,688.53
20-08-24,89.74,698.54
21-08-24,90.72,697.12
22-08-24,89.92,688.96
23-08-24,90.56,686.73
26-08-24,91.78,688.44
27-08-24,90.9,695.72
28-08-24,89.49,683.84
29-08-24,89.81,692.48
30-08-24,90.38,701.35
03-09-24,89.13,675.32
04-09-24,89.25,679.68
05-09-24,88.65,683.62
06-09-24,87.94,665.77
09-09-24,88.34,675.42
10-09-24,88.4,673.62
11-09-24,88.32,681.47
12-09-24,89.3,686.8
13-09-24,90.55,697.06
16-09-24,91.85,696.5
17-09-24,92.86,706.91
18-09-24,93.58,690.47
19-09-24,93.45,704.32
20-09-24,93.75,701.03
23-09-24,92.97,705.37
24-09-24,93.69,722.26
25-09-24,93.92,721.56
26-09-24,95.2,711.43
27-09-24,96.01,707.35
30-09-24,96.19,709.27
01-10-24,94.05,706.13
02-10-24,94.15,711.09
03-10-24,93.63,706.8
04-10-24,95.15,719.7
07-10-24,92.39,701.92
08-10-24,92.51,721.76
09-10-24,93.6,727.43
10-10-24,92.99,730.29
11-10-24,94.13,722.79
14-10-24,94.97,713
15-10-24,94.22,705.98
16-10-24,96.75,702
17-10-24,96.54,687.65
